行得端又坐得正,,,,,,,,,,0,,,,
棉毛衫......,,,,,,,,,,0,,,,
baby棉毛衫,,,,,,,,,,0,,,,
你现在是在哪里？,,,,,,,,,,0,,,,
好后悔丢下你,,,,,,,,,,0,,,,
一个人出去party,,,,,,,,,,0,,,,
棉毛衫......,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
你把我守......,,,,,,,,,,0,,,,
你需要一条秋裤,,,,,,,,,,0,,,,
让它来帮你hold住,,,,,,,,,,0,,,,
那些刺骨的寒风,,,,,,,,,,0,,,,
让你不怕走路,,,,,,,,,,0,,,,
我有很多的秋裤,,,,,,,,,,0,,,,
寒风没能把我羞辱,,,,,,,,,,0,,,,
面对着灰色的它们,,,,,,,,,,0,,,,
我真情在流露,,,,,,,,,,0,,,,
热泪盈眶,,,,,,,,,,0,,,,
热泪盈眶,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
热泪盈眶,,,,,,,,,,0,,,,
热泪盈眶,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
秋裤,,,,,,,,,,0,,,,
你把我守护,,,,,,,,,,0,,,,
一上桌要先端起杯子才能开始,,,,,,,,,,0,,,,
咋个都要先搞啊一杯才能动到筷子,,,,,,,,,,0,,,,
规矩都是要集体搞个三杯,,,,,,,,,,0,,,,
先是全体端杯 然后随意单飞,,,,,,,,,,0,,,,
没管你年纪好大 酒都要喊你搞哈,,,,,,,,,,0,,,,
跟你倒起酒啊你没喝勒都是讨骂,,,,,,,,,,0,,,,
又讲兄弟我们今天感情走到尽头,,,,,,,,,,0,,,,
今天我们喝勒是感情又没是应酬,,,,,,,,,,0,,,,
没管白酒啤酒米酒,,,,,,,,,,0,,,,
你咋个都搞几口,,,,,,,,,,0,,,,
没搞勒今天我们咋个都没会放你走,,,,,,,,,,0,,,,
接到一个一句勒讲起祝福语,,,,,,,,,,0,,,,
大堆好听勒话又咋个咋个祝福你,,,,,,,,,,0,,,,
服务员没晓得还讲他们吃饭是有点凶,,,,,,,,,,0,,,,
吃个饭从五点过 吃到九点钟,,,,,,,,,,0,,,,
喊你喝 你都罢啰嗦,,,,,,,,,,0,,,,
跟你倒 你都没要叫,,,,,,,,,,0,,,,
跟你倒 你都没要叫,,,,,,,,,,0,,,,
喊你喝 你都别啰嗦,,,,,,,,,,0,,,,
喊你喝 你都别啰嗦,,,,,,,,,,0,,,,
跟你倒 你都没要叫,,,,,,,,,,0,,,,
跟你倒 你都没要叫,,,,,,,,,,0,,,,
进到酒吧门口闯到朋友都喊过来搞杯,,,,,,,,,,0,,,,
字几个是最好勒兄弟小周小龙小飞,,,,,,,,,,0,,,,
得点酒啊啊牛皮是真勒好吹,,,,,,,,,,0,,,,
自个兄弟又是哪个项目老总过来搞杯,,,,,,,,,,0,,,,
色子卡卡卡卡勒响,,,,,,,,,,0,,,,
话是啪啪啪啪啪勒讲,,,,,,,,,,0,,,,
来迟到啊又要着拿一瓶自己国吹,,,,,,,,,,0,,,,
最少三局两胜一次一个菠萝杯,,,,,,,,,,0,,,,
半天都没讲话勒人他也是 终于发点言,,,,,,,,,,0,,,,
不过第一句都是讲兄弟 我们划点拳,,,,,,,,,,0,,,,
明明啊杯酒没喝硬讲 他是刚刚到,,,,,,,,,,0,,,,
又讲他喝酒耿直吃饭 都搞小钢炮,,,,,,,,,,0,,,,
得几瓶酒啊看哪个男勒都没顺眼,,,,,,,,,,0,,,,
灯光效果看哪个女勒都特别正点,,,,,,,,,,0,,,,
开心啊还要去下一站,,,,,,,,,,0,,,,
喊你喝 你都罢啰嗦,,,,,,,,,,0,,,,
喊你喝 你都罢啰嗦,,,,,,,,,,0,,,,
跟你倒 你都没要叫,,,,,,,,,,0,,,,
跟你倒 你都没要叫,,,,,,,,,,0,,,,
喊你喝 你都罢啰嗦,,,,,,,,,,0,,,,
喊你喝 你都罢啰嗦,,,,,,,,,,0,,,,
跟你倒 你都没要叫,,,,,,,,,,0,,,,
跟你倒 你都没要叫,,,,,,,,,,0,,,,
到啊宵夜摊讲话像吵架 像社会老大,,,,,,,,,,0,,,,
看他一眼他都想和别个搞架,,,,,,,,,,0,,,,
别个还讲字几个喝酒德行是太过差,,,,,,,,,,0,,,,
讲勒句句话勒前面 都要带个妈,,,,,,,,,,0,,,,
闯到熟人又蹦讲今天和哪个领导吃饭,,,,,,,,,,0,,,,
谈哪样项目一个月找几十万,,,,,,,,,,0,,,,
划拳输啊他又赖 又要找朋友来代,,,,,,,,,,0,,,,
你没和他搞啊他还伸手过来快就快,,,,,,,,,,0,,,,
该该讲没喝啊 他又拿酒来个人开,,,,,,,,,,0,,,,
该该累老火啊 他还在阿点个人嗨,,,,,,,,,,0,,,,
喝差不多都开始 摆道理 讲人生,,,,,,,,,,0,,,,
说教你 讲当大丈夫要能屈能伸,,,,,,,,,,0,,,,
看他们都醉酒啊想先走又觉得没好,,,,,,,,,,0,,,,
哪晓得第二天去问他他全部都记没到,,,,,,,,,,0,,,,
喊你喝 你都罢啰嗦,,,,,,,,,,0,,,,
喊你喝 你都罢啰嗦,,,,,,,,,,0,,,,
跟你倒 你都没要叫,,,,,,,,,,0,,,,
跟你倒 你都没要叫,,,,,,,,,,0,,,,
喊你喝 你都罢啰嗦,,,,,,,,,,0,,,,
喊你喝 你都罢啰嗦,,,,,,,,,,0,,,,
跟你倒 你都没要叫,,,,,,,,,,0,,,,
跟你倒 你都没要叫,,,,,,,,,,0,,,,
 五官组合起来像是如意吉祥,,,,,,,,,,0,,,,
 身高不算高也有一米六八,,,,,,,,,,0,,,,
 穿双内增高其实那也够啦,,,,,,,,,,0,,,,
 几年不变的那短发,,,,,,,,,,0,,,,
 相信不过时一直不变因为那是胆大,,,,,,,,,,0,,,,
 想要光明正大 所以还是寸发,,,,,,,,,,0,,,,
 可是一年比一年的发型剪得更差,,,,,,,,,,0,,,,
 没有大浓眉毛 但笑容很甜蜜,,,,,,,,,,0,,,,
 不跟风随潮 和时尚还有联系,,,,,,,,,,0,,,,
 肚子有点大 可不用栓皮带,,,,,,,,,,0,,,,
 就算还有脸大 身材搭配才不奇怪,,,,,,,,,,0,,,,
 自拍是大脸门 但你看那眼神,,,,,,,,,,0,,,,
 是帅的大潜能 明星的候选人,,,,,,,,,,0,,,,
 Hey哟你看八一那球型的肥样,,,,,,,,,,0,,,,
 告诉你2015流行着肥胖,,,,,,,,,,0,,,,
 对于穿着打扮也没有太大讲究,,,,,,,,,,0,,,,
 最重视就是生活中的享受,,,,,,,,,,0,,,,
 偶尔会用名牌衣服和山寨裤子来配,,,,,,,,,,0,,,,
 搭配的效果看起来比大牌都还贵,,,,,,,,,,0,,,,
 款式好看的包或衣服就一直用,,,,,,,,,,0,,,,
 奢侈品对我来说那不适用,,,,,,,,,,0,,,,
 唱歌很难听 但是也敢唱,,,,,,,,,,0,,,,
 只要有音乐陪伴就能够提升胆量,,,,,,,,,,0,,,,
 请朋友吃饭不在乎环境的好坏,,,,,,,,,,0,,,,
 最起码也能提供点小酒小菜,,,,,,,,,,0,,,,
 不会制造浪漫 但能够创造惊喜,,,,,,,,,,0,,,,
 戒指不绚烂 也能够定期清洗,,,,,,,,,,0,,,,
 就算2014做的生意没找钱,,,,,,,,,,0,,,,
 送女友礼物也可以选美宝莲,,,,,,,,,,0,,,,
 浪漫的爱情气氛其实可以用双手来缔造,,,,,,,,,,0,,,,
 没必要 用高消费来出乎意料,,,,,,,,,,0,,,,
 别人的看法都是个人的成见,,,,,,,,,,0,,,,
 把它永远沉淀 让自信呈现,,,,,,,,,,0,,,,
 当你觉得处于不公平的人生,,,,,,,,,,0,,,,
 那么你应该想想比你更惨的人们,,,,,,,,,,0,,,,
 心态要平稳 人人都平等,,,,,,,,,,0,,,,
 不能在外表上种下解不开的情梗,,,,,,,,,,0,,,,
 什么异样眼光都要学会适应,,,,,,,,,,0,,,,
 无论什么都不能影响人生的自信,,,,,,,,,,0,,,,
 就像我长相看起来是比你憨,,,,,,,,,,0,,,,
 自信起来照样有美女会喜欢,,,,,,,,,,0,,,,
f.凯里人要讲凯里话,,,,,,,,,,0,,,,
没管你到哪点要会用方言来讲话,,,,,,,,,,0,,,,
凯里人要讲凯里话,,,,,,,,,,0,,,,
凯里人也欢迎你来凯里哈,,,,,,,,,,0,,,,
f.凯里人要讲凯里话,,,,,,,,,,0,,,,
没管你到哪点要会用方言来讲话,,,,,,,,,,0,,,,
凯里人要讲凯里话,,,,,,,,,,0,,,,
凯里人也欢迎你来凯里哈,,,,,,,,,,0,,,,
我是凯里人,,,,,,,,,,0,,,,
生在凯里城,,,,,,,,,,0,,,,
从小我家都没教我普通话,,,,,,,,,,0,,,,
想让我普通哈,,,,,,,,,,0,,,,
再练哈武功哈,,,,,,,,,,0,,,,
哪样都没成反而字港说唱普通炸,,,,,,,,,,1,,,,
字港好多小娃娃都没会讲凯里话,,,,,,,,,,0,,,,
啊么八哥拿说唱来教你摆几哈,,,,,,,,,,1,,,,
拿凯里话来乱说乱摆,,,,,,,,,,0,,,,
没是讲说唱勒都是烂仔,,,,,,,,,,1,,,,
字种算没算拽,,,,,,,,,,1,,,,
骂别个笨蛋勒时候讲你没得脑水,,,,,,,,,,1,,,,
夸美女要讲他们有一张樱桃小嘴,,,,,,,,,,0,,,,
称呼别个爸爸要喊啊是你老者,,,,,,,,,,0,,,,
看到古惑仔纹身我们要讲他们好鬼,,,,,,,,,,1,,,,
吃火锅下肉我们都喊唆噶,,,,,,,,,,1,,,,
去厕所该大手我们都讲克握把,,,,,,,,,,1,,,,
看你笑得几多哈,,,,,,,,,,0,,,,
我也讲得几多假,,,,,,,,,,0,,,,
字首歌,,,,,,,,,,0,,,,
我也觉得唱的是几多傻,,,,,,,,,,0,,,,
f.凯里人要讲凯里话,,,,,,,,,,0,,,,
没管你到哪点要会用方言来讲话,,,,,,,,,,0,,,,
凯里人要讲凯里话,,,,,,,,,,0,,,,
凯里人也欢迎你来凯里哈,,,,,,,,,,0,,,,
f.凯里人要讲凯里话,,,,,,,,,,0,,,,
没管你到哪点要会用方言来讲话,,,,,,,,,,0,,,,
凯里人要讲凯里话,,,,,,,,,,0,,,,
凯里人也欢迎你来凯里哈,,,,,,,,,,0,,,,
八一勒名字都是一个数字,,,,,,,,,,0,,,,
用凯里话来摆点他勒故事,,,,,,,,,,1,,,,
读小学勒时候天天穿过牛场坝,,,,,,,,,,0,,,,
学校勒球场坝,,,,,,,,,,0,,,,
都是没得别个勒球场大,,,,,,,,,,0,,,,
从小都晓得小娃娃在外面没能过夜,,,,,,,,,,0,,,,
吃没完勒东西都要腾过去,,,,,,,,,,0,,,,
要不你都杀国,,,,,,,,,,0,,,,
要不你都麻雀,,,,,,,,,,0,,,,
没得办法妈我真嘞没喜欢吃八角,,,,,,,,,,0,,,,
中学勒生活真嘞多姿多彩,,,,,,,,,,0,,,,
看看周围的校友几多拽,,,,,,,,,,1,,,,
啊刚最帅勒搭配都是短裤配双托孩,,,,,,,,,,1,,,,
讨论最多都是你拿哪只手来摸牌,,,,,,,,,,0,,,,
想讨好老师真嘞好难,,,,,,,,,,0,,,,
硬是讲你好弹看起好烦,,,,,,,,,,0,,,,
搞个发型也着骂是脑残,,,,,,,,,,0,,,,
天天着老师告,,,,,,,,,,0,,,,
用功点读书字句话讲啊没下十道,,,,,,,,,,0,,,,
其实老师根本都没晓得我们勒情况,,,,,,,,,,0,,,,
都是啊些鬼哥影响啊我们勒形象,,,,,,,,,,0,,,,
没要怪我讲话没客气,,,,,,,,,,0,,,,
托鞋带勒啊双脚杆上面构啊好多格尼,,,,,,,,,,0,,,,
还得意 讲他刻意,,,,,,,,,,0,,,,
f.凯里人要讲凯里话,,,,,,,,,,0,,,,
没管你到哪点要会用方言来讲话,,,,,,,,,,0,,,,
凯里人要讲凯里话,,,,,,,,,,0,,,,
凯里人也欢迎你来凯里哈,,,,,,,,,,0,,,,
f.凯里人要讲凯里话,,,,,,,,,,0,,,,
没管你到哪点要会用方言来讲话,,,,,,,,,,0,,,,
凯里人要讲凯里话,,,,,,,,,,0,,,,
凯里人也欢迎你来凯里哈,,,,,,,,,,0,,,,
公厕勒墙壁都留有我勒记号,,,,,,,,,,1,,,,
想哈阿刚讲勒凯里话才算地道,,,,,,,,,,0,,,,
字港我也算是一个普通凯里,,,,,,,,,,0,,,,
我也没晓得咋个才能地道勒摆起,,,,,,,,,,0,,,,
要想小的啊个人咋样都喊他打个麻将看他搓麻将勒麻相都晓得他人咋样,,,,,,,,,,0,,,,
以前没得哪个稀罕啊颗妖姬,,,,,,,,,,0,,,,
只要得个大队子都觉得牌好骚比,,,,,,,,,,1,,,,
现在买东西 个个都想要乡音,,,,,,,,,,0,,,,
买点东西也老火 也伤心,,,,,,,,,,0,,,,
啤酒我都能喝出是香槟,,,,,,,,,,0,,,,
随着社会在变,,,,,,,,,,0,,,,
新勒语言在现,,,,,,,,,,0,,,,
我只希望凯里话处处都在念,,,,,,,,,,0,,,,
没要对凯里话讲声再见,,,,,,,,,,0,,,,
凯里说唱也是我最大勒爱恋,,,,,,,,,,0,,,,
无聊勒人写起无聊勒歌,,,,,,,,,,0,,,,
无聊勒人事又是无聊勒多,,,,,,,,,,0,,,,
无聊勒我拿酒是无聊勒喝,,,,,,,,,,0,,,,
无聊勒喝又唱起无聊勒歌,,,,,,,,,,0,,,,
f.凯里人要讲凯里话,,,,,,,,,,0,,,,
没管你到哪点要会用方言来讲话,,,,,,,,,,0,,,,
凯里人要讲凯里话,,,,,,,,,,0,,,,
凯里人也欢迎你来凯里哈,,,,,,,,,,0,,,,
f.凯里人要讲凯里话,,,,,,,,,,0,,,,
没管你到哪点要会用方言来讲话,,,,,,,,,,0,,,,
凯里人要讲凯里话,,,,,,,,,,0,,,,
凯里人也欢迎你来凯里哈,,,,,,,,,,0,,,,
一醒来都没晓得到啊点睡觉,,,,,,,,,,0,,,,
只闻到吐勒阿种味道,,,,,,,,,,0,,,,
口干又舌燥 水杯水没得倒,,,,,,,,,,0,,,,
看房间勒格调,,,,,,,,,,0,,,,
乱七八糟估计昨天晚上又玩得闹,,,,,,,,,,0,,,,
仔细看哈还是到我个人勒房间,,,,,,,,,,0,,,,
全部吐到床边,,,,,,,,,,0,,,,
袜子脱到脑壳旁边,,,,,,,,,,0,,,,
脑壳昏搓搓勒像大脑着强健,,,,,,,,,,0,,,,
头重像金砖,,,,,,,,,,0,,,,
胃痛又心翻,,,,,,,,,,0,,,,
斯达舒是金丹,,,,,,,,,,0,,,,
酸汤才是我勒心肝,,,,,,,,,,0,,,,
手机状态早都关机,,,,,,,,,,0,,,,
眼睛有障碍看东西都像没戴眼镜看裸3D,,,,,,,,,,0,,,,
脑壳好朦,,,,,,,,,,0,,,,
牙齿还卡点小葱,,,,,,,,,,0,,,,
没晓得昨天玩得好疯,,,,,,,,,,0,,,,
我只记到有个小姑娘喊过我声,,,,,,,,,,0,,,,
老公,,,,,,,,,,0,,,,
随时都想呕,,,,,,,,,,0,,,,
哪点都没想走,,,,,,,,,,0,,,,
哪样都可以摆没要跟我讲酒,,,,,,,,,,0,,,,
白酒喝翻 啤酒喝干,,,,,,,,,,1,,,,
十五二十五,,,,,,,,,,0,,,,
喝到你要吐,,,,,,,,,,1,,,,
我是好酒量,,,,,,,,,,0,,,,
你个小酒量,,,,,,,,,,1,,,,
因为酒是粮食精,,,,,,,,,,0,,,,
所以越喝越年轻,,,,,,,,,,0,,,,
白酒喝翻 啤酒喝干,,,,,,,,,,1,,,,
十五二十五,,,,,,,,,,0,,,,
喝到你要吐,,,,,,,,,,1,,,,
我是好酒量,,,,,,,,,,0,,,,
你个小酒量,,,,,,,,,,0,,,,
因为酒是粮食精,,,,,,,,,,0,,,,
所以越喝越年轻,,,,,,,,,,0,,,,
手机莫名其妙多啊一个李姐 申哥,,,,,,,,,,0,,,,
通话勒时间还是三十分多,,,,,,,,,,0,,,,
是哪样情况全部都没晓得,,,,,,,,,,0,,,,
问朋友情况,,,,,,,,,,0,,,,
他讲我昨天宝得,,,,,,,,,,0,,,,
醉酒啊好色,,,,,,,,,,1,,,,
串场跑得 搞得 个个都讲吵得,,,,,,,,,,0,,,,
丢丑得死 色子 赢啊还骂别个输得像儿子,,,,,,,,,,1,,,,
连厕纸都着你用得快没得纸 十五二十,,,,,,,,,,1,,,,
酒拳你讲样样精通,,,,,,,,,,0,,,,
走起路打偏偏像大侠在飞轻功,,,,,,,,,,0,,,,
讲出各种话 流话各种骂,,,,,,,,,,1,,,,
句句各种炸 声音又各种大,,,,,,,,,,0,,,,
各种怕 罢担心,,,,,,,,,,0,,,,
脑壳也是各种岔,,,,,,,,,,0,,,,
才认到勒姑娘你要喊人家出克讲道理,,,,,,,,,,0,,,,
回来啊又还讲人家想吵你 想抱你,,,,,,,,,,0,,,,
人家都没张你你还想她想泡你,,,,,,,,,,1,,,,
搞得我们一桌没得哪个想和你到起,,,,,,,,,,0,,,,
酒吧所有人都像是你勒家人,,,,,,,,,,0,,,,
伏特加还要强调加纯,,,,,,,,,,0,,,,
凌晨喊走啊你又感觉 好像 是早上,,,,,,,,,,0,,,,
讲时间太早 宵夜再搞 你昨天勒形象真嘞 太饱,,,,,,,,,,0,,,,
白酒喝翻 啤酒喝干,,,,,,,,,,1,,,,
十五二十五 喝到你要吐,,,,,,,,,,0,,,,
我是好酒量 你个小酒量,,,,,,,,,,0,,,,
我是好酒量,,,,,,,,,,0,,,,
你个小酒量,,,,,,,,,,0,,,,
因为酒是粮食精,,,,,,,,,,0,,,,
因为酒是粮食精 所以越喝越年轻,,,,,,,,,,0,,,,
所以越喝越年轻,,,,,,,,,,0,,,,
白酒喝翻 啤酒喝干,,,,,,,,,,0,,,,
白酒喝翻 啤酒喝干,,,,,,,,,,0,,,,
十五二十五,,,,,,,,,,0,,,,
十五二十五,,,,,,,,,,0,,,,
喝到你要吐,,,,,,,,,,1,,,,
喝到你要吐,,,,,,,,,,1,,,,
我是好酒量,,,,,,,,,,0,,,,
你个小酒量,,,,,,,,,,0,,,,
因为酒是粮食精,,,,,,,,,,0,,,,
所以越喝越年轻,,,,,,,,,,0,,,,
天 我居然是字种形象,,,,,,,,,,0,,,,
先 打电话个个该释情况,,,,,,,,,,0,,,,
虽然讲该酒 都讲啊八次,,,,,,,,,,0,,,,
没得太久 前微信微博都还在发誓,,,,,,,,,,0,,,,
以后再喝都缝我嘴巴,,,,,,,,,,0,,,,
除非你们哪个要过尾巴 再喝罢爆*花直接爆我嘴花,,,,,,,,,,1,,,,
最近真勒喝太多啊 没要喊我再喝啊 拜托啊 我是真嘞盖喝啊,,,,,,,,,,1,,,,
损友评论讲你戒酒 啊么我都我戒饭,,,,,,,,,,0,,,,
我只讲你再吼 等身体恢复再算,,,,,,,,,,0,,,,
突然微信一响 他们又放话讲 出来我们在老地方等你 继续接到整起,,,,,,,,,,0,,,,
没来以后我们全部都要整你,,,,,,,,,,0,,,,
只能回复昨天太醉啊 而且还伤到胃啊,,,,,,,,,,0,,,,
又有一条消息是喊出来找乐子 脚子 没来豆几嘘花把你给夺死,,,,,,,,,,1,,,,
几兄弟凑桌子 老地方见莫放鸽子,,,,,,,,,,0,,,,
起身换个行头又踏上喝酒勒旅程,,,,,,,,,,0,,,,
哪个喊我爱喝酒胜过爱我勒女人,,,,,,,,,,0,,,,
白酒喝翻 啤酒喝干,,,,,,,,,,1,,,,
十五二十五,,,,,,,,,,0,,,,
喝到你要吐,,,,,,,,,,1,,,,
我是好酒量,,,,,,,,,,0,,,,
你个小酒量,,,,,,,,,,0,,,,
因为酒是粮食精,,,,,,,,,,0,,,,
所以越喝越年轻,,,,,,,,,,0,,,,
白酒喝翻 啤酒喝干,,,,,,,,,,1,,,,
十五二十五,,,,,,,,,,0,,,,
喝到你要吐,,,,,,,,,,1,,,,
我是好酒量,,,,,,,,,,0,,,,
你个小酒量,,,,,,,,,,0,,,,
因为酒是粮食精,,,,,,,,,,0,,,,
所以越喝越年轻,,,,,,,,,,0,,,,
嘿同学你是否还在倒数剩几天,,,,,,,,,,0,,,,
需要的资料是否早已存在大脑里边,,,,,,,,,,0,,,,
是不是每天都要多看几遍书,,,,,,,,,,0,,,,
握着笔的手每天写作业 手已变粗,,,,,,,,,,0,,,,
会不会想同学们也许再也见不到面,,,,,,,,,,0,,,,
隔壁班的他是否还保存有你的照片,,,,,,,,,,0,,,,
在此之前你会担心对爸妈的承诺失言,,,,,,,,,,0,,,,
胡思乱想 经常会感到失眠,,,,,,,,,,0,,,,
想到这些问题你又感觉心情有点慌,,,,,,,,,,0,,,,
考虑自己将来待在家或漂泊远方,,,,,,,,,,0,,,,
那个他还会不会是你依靠的肩膀,,,,,,,,,,0,,,,
会不会像你对他的思念 每天想,,,,,,,,,,0,,,,
你是不是想去你想去的国家比如h国,,,,,,,,,,0,,,,
看场演唱会 可机会又好难得,,,,,,,,,,0,,,,
你喜欢的他 有缘自然相见,,,,,,,,,,0,,,,
可当下的重心得先放在考试这方面,,,,,,,,,,0,,,,
嘿 同学你是否感到困惑,,,,,,,,,,0,,,,
嘿 同学 你一定要振作,,,,,,,,,,0,,,,
嘿 同学你是否有很多烦恼,,,,,,,,,,0,,,,
要相信自己困难不会把你给难倒,,,,,,,,,,0,,,,
嘿 同学你是否感到困惑,,,,,,,,,,0,,,,
嘿 同学 你一定要振作,,,,,,,,,,0,,,,
嘿 同学你是否有很多烦恼,,,,,,,,,,0,,,,
要相信自己困难不会把你给难倒,,,,,,,,,,0,,,,
想到快要毕业了,,,,,,,,,,0,,,,
是不是很开心,,,,,,,,,,0,,,,
可是又没毕业,,,,,,,,,,0,,,,
又不能太嗨森,,,,,,,,,,0,,,,
就快上战场了放平心态做好准备,,,,,,,,,,0,,,,
简单就好 就算打开方式不是很对,,,,,,,,,,0,,,,
这人生的第一次,,,,,,,,,,0,,,,
无论结果要试一试,,,,,,,,,,0,,,,
一定要扛起那高分的大旗帜,,,,,,,,,,0,,,,
千万别迟到拿好你的准考证,,,,,,,,,,0,,,,
不要作弊用心考试向我们做保证,,,,,,,,,,0,,,,
就算题不会做 容易错 千万别退缩,,,,,,,,,,0,,,,
凭着实力别让作弊变成你的罪过,,,,,,,,,,0,,,,
要对得起爸妈为你付出的心血,,,,,,,,,,0,,,,
还有爱你的人和给你鼓励的音乐,,,,,,,,,,0,,,,
把自己内心遇到的困难一一击败,,,,,,,,,,0,,,,
做个努力的人让我们满怀期待,,,,,,,,,,0,,,,
所有人都在等着你们这新一派,,,,,,,,,,0,,,,
一定会是创下高分数的新一代,,,,,,,,,,0,,,,
嘿 同学你是否感到困惑,,,,,,,,,,0,,,,
嘿 同学 你一定要振作,,,,,,,,,,0,,,,
嘿 同学你是否有很多烦恼,,,,,,,,,,0,,,,
要相信自己困难不会把你给难倒,,,,,,,,,,0,,,,
嘿 同学你是否感到困惑,,,,,,,,,,0,,,,
嘿 同学 你一定要振作,,,,,,,,,,0,,,,
嘿 同学你是否有很多烦恼,,,,,,,,,,0,,,,
要相信自己困难不会把你给难倒,,,,,,,,,,0,,,,
嘿 同学你是否感到困惑,,,,,,,,,,0,,,,
嘿 同学 你一定要振作,,,,,,,,,,0,,,,
嘿 同学你是否有很多烦恼,,,,,,,,,,0,,,,
要相信自己困难不会把你给难倒,,,,,,,,,,0,,,,
嘿 同学你是否感到困惑,,,,,,,,,,0,,,,
嘿 同学 你一定要振作,,,,,,,,,,0,,,,
嘿 同学你是否有很多烦恼,,,,,,,,,,0,,,,
要相信自己困难不会把你给难倒,,,,,,,,,,0,,,,
路边一个孤独的身影一直在走着,,,,,,,,,,0,,,,
脏乱的毛发是因为流浪得太久了,,,,,,,,,,0,,,,
它从哪里来的 它自己也不知道,,,,,,,,,,0,,,,
它只想躲过人类对它那种种的施暴,,,,,,,,,,0,,,,
看见人类只能选择 慌忙的逃窜,,,,,,,,,,0,,,,
每天的生活 就是在逃难,,,,,,,,,,0,,,,
好心人喂食不敢吃因为对人类不敢再信任,,,,,,,,,,0,,,,
或许只有那一点食物才会让它兴奋,,,,,,,,,,0,,,,
冬天抗寒能躲在车底算是幸运,,,,,,,,,,0,,,,
但不敢熟睡是怕为此丢掉性命,,,,,,,,,,0,,,,
夜晚看见同胞在吃着那残留的烧烤,,,,,,,,,,1,,,,
因为害怕出声被杀害的理由是,,,,,,,,,,1,,,,
怕影响了孩子明天的高考,,,,,,,,,,0,,,,
它看着同胞的尸体,,,,,,,,,,1,,,,
祈祷明天躺在那的不是自己,,,,,,,,,,0,,,,
它不知何处才是它的收容所,,,,,,,,,,0,,,,
它在说如果你爱我那请你收容我,,,,,,,,,,0,,,,
如果你不喜欢它,,,,,,,,,,0,,,,
请你别伤害它,,,,,,,,,,0,,,,
它没有爸妈 也没有家,,,,,,,,,,0,,,,
请停止你们的大屠.杀,,,,,,,,,,0,,,,
如果你不喜欢它,,,,,,,,,,0,,,,
请你别伤害它,,,,,,,,,,0,,,,
它没有爸妈 也没有家,,,,,,,,,,0,,,,
请停止你们的大屠.杀,,,,,,,,,,0,,,,
宽阔的大街对来说它却是黑白路口,,,,,,,,,,0,,,,
流浪的路 也不得不走,,,,,,,,,,0,,,,
被买回来时主人还说不能没有它,,,,,,,,,,0,,,,
到后来变得只是为了用来看守家,,,,,,,,,,0,,,,
品种不纯的它而遭到了抛弃,,,,,,,,,,0,,,,
它在想那当初为何一定要选择这份交易,,,,,,,,,,0,,,,
虽没了束缚 但还在风餐露宿,,,,,,,,,,0,,,,
游荡在街边的它只想有个居住处,,,,,,,,,,0,,,,
而在这还要逃离人们的大屠.杀,,,,,,,,,,1,,,,
想填平饥饿对它来说是太浮夸,,,,,,,,,,0,,,,
它还是没有渡过难关 步履蹒跚的走着,,,,,,,,,,0,,,,
最终还是被骗进铁栏杆,,,,,,,,,,0,,,,
笼子里的叫声是害怕不是怒吼,,,,,,,,,,0,,,,
它是在乞求人类请你们住手,,,,,,,,,,0,,,,
眼神流露出的是 无助的痛苦,,,,,,,,,,0,,,,
生命结束了它也 没有了痛楚,,,,,,,,,,0,,,,
如果你不喜欢它,,,,,,,,,,0,,,,
请你别伤害它,,,,,,,,,,0,,,,
它没有爸妈 也没有家,,,,,,,,,,0,,,,
请停止你们的大屠.杀,,,,,,,,,,0,,,,
如果你不喜欢它,,,,,,,,,,0,,,,
请你别伤害它,,,,,,,,,,0,,,,
它没有爸妈 也没有家,,,,,,,,,,0,,,,
请停止你们的大屠.杀,,,,,,,,,,0,,,,
它们的世界只有你主人一个,,,,,,,,,,0,,,,
人们却不愿意去多留住它一刻,,,,,,,,,,0,,,,
你可以选择是让它去自生自灭,,,,,,,,,,0,,,,
但不能让它提早离开这个世界,,,,,,,,,,0,,,,
它们的生命是如此之短暂,,,,,,,,,,0,,,,
它们要求很低只要能够吃上一碗饭,,,,,,,,,,0,,,,
它们被关注的往往是体型有多瘦,,,,,,,,,,0,,,,
怎么才能变成 那美味的一锅肉,,,,,,,,,,0,,,,
它们无处不在 生活很无奈,,,,,,,,,,0,,,,
它们的生命都是被我们双手给毒害,,,,,,,,,,0,,,,
它们没身份 没有人认证,,,,,,,,,,0,,,,
但它们没有对人类有一丝愤恨,,,,,,,,,,0,,,,
都是生活在同一个世界里的生物,,,,,,,,,,0,,,,
为何我们的心变得这么没温度,,,,,,,,,,0,,,,
